25,2020,000113,,,1,55-530000,        Real Estate & Rental & Leasing,"2,100","2,100","2,000","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,300","1,400","1,400","1,300","1,300","1,300","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,600","1,500","1,500","1,500","1,500","1,600","1,600","1,500","1,600","1,600","1,500",,,,,,,,,,,
26,2020,000113,540000-560000,,1,60-000000,      Professional & Business Services,"6,700","6,700","6,900","7,000","7,000","6,900","6,900","6,900","6,900","6,900","6,800","6,800","6,800","6,900","6,900","7,000","7,000","7,100","7,300","7,400","7,400","7,700","7,600","7,600","7,500","7,600","7,600","7,700","7,700","7,900","7,700","7,700","7,800","7,800","7,800","7,700","7,400","7,600","7,800","7,900","7,700","7,800","7,900","8,000","7,900","7,800","7,800","7,800","7,700","7,800","7,700","7,800","7,900","7,900","8,200","8,200","8,200","8,200","8,200","8,000","8,100","8,100","8,100","8,000","8,100","8,300","8,300","8,500","8,400","8,500","8,500","8,400","8,600","8,700","8,700","8,900","8,900","8,900","9,000","9,100","9,100","9,000","9,200","9,200","8,800","8,800","8,800","8,900","8,900","9,100","9,300","9,300","9,200","9,200","9,300","9,200","8,900","8,900","8,900","8,900","9,000","9,100","9,100","9,400","9,300","9,400","9,400","9,400","9,200","9,200","9,200","9,300","9,300","9,400","9,500","9,500","9,200","9,300","9,100","9,100","9,000","9,000","9,000","8,500","8,400","8,600","8,600","8,700","8,700","8,800","8,800","8,900",,,,,,,,,,,
27,2020,000113,,,1,60-540000,"        Professional, Scientific & Technical Services","3,400","3,400","3,500","3,500","3,500","3,500","3,600","3,600","3,500","3,500","3,500","3,500","3,600","3,700","3,700","3,700","3,700","3,800","3,900","3,900","4,000","4,300","4,200","4,200","4,200","4,300","4,300","4,400","4,300","4,400","4,400","4,400","4,400","4,400","4,300","4,300","4,100","4,200","4,200","4,100","4,100","4,100","4,200","4,200","4,100","4,100","4,200","4,200","4,100","4,200","4,200","4,200","4,200","4,300","4,300","4,300","4,200","4,200","4,200","4,100","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,100","4,000","4,100","4,100","4,100","3,800","3,900","3,900","4,000","4,000","3,900","4,000","4,000","4,000","4,000","4,100","4,100","3,700","3,700","3,700","3,800","3,800","3,900","4,000","4,000","3,900","3,900","3,900","3,900","4,000","4,100","4,100","4,100","4,200","4,300","4,300","4,300","4,300","4,300","4,300","4,200","4,200","4,200","4,200","4,200","4,200","4,200","4,200","4,200","4,100","4,100","4,000","4,000","4,000","4,100","4,100","3,900","3,900","4,000","4,000","4,000","4,000","4,100","4,000","4,100",,,,,,,,,,,
28,2020,000113,,,1,60-550000,        Management of Companies & Enterprises,"1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,000","1,000","1,000",900,900,900,900,900,900,900,900,900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,200","1,200","1,200","1,100","1,100","1,200","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,100","1,100","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100",,,,,,,,,,,
29,2020,000113,,,1,60-560000,        Administrative & Support & Waste Services,"2,200","2,200","2,300","2,400","2,400","2,300","2,300","2,300","2,400","2,400","2,300","2,300","2,200","2,200","2,200","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,600","2,400","2,400","2,500","2,500","2,600","2,500","2,300","2,400","2,600","2,800","2,600","2,700","2,700","2,800","2,800","2,700","2,600","2,600","2,600","2,600","2,500","2,600","2,700","2,600","2,900","2,900","3,000","2,900","2,900","2,800","2,900","2,900","2,900","2,900","3,000","3,100","3,200","3,300","3,300","3,300","3,300","3,200","3,600","3,600","3,600","3,700","3,700","3,800","3,800","3,900","3,900","3,900","4,000","4,000","3,800","3,800","3,800","3,800","3,800","3,900","4,000","4,000","4,000","4,000","4,100","4,000","3,800","3,700","3,700","3,700","3,700","3,700","3,700","4,000","3,900","4,000","4,000","4,100","3,900","3,900","3,900","4,000","4,000","4,100","4,200","4,200","4,100","4,100","4,000","4,000","3,900","3,800","3,800","3,500","3,400","3,500","3,500","3,600","3,600","3,600","3,700","3,700",,,,,,,,,,,
30,2020,000113,610000-620000,,1,65-000000,      Educational & Health Services,"8,500","8,500","8,400","8,500","8,500","8,500","8,400","8,500","8,500","8,400","8,500","8,500","8,200","8,300","8,300","8,400","8,400","8,400","8,300","8,300","8,400","8,400","8,400","8,400","8,600","8,600","8,700","8,700","8,700","8,800","8,500","8,500","8,600","8,600","8,600","8,600","8,800","8,800","8,800","8,800","9,000","8,900","9,000","8,900","9,000","9,100","9,200","9,200","9,100","9,100","9,200","9,300","9,500","9,400","9,200","9,200","9,300","9,300","9,400","9,400","9,400","9,500","9,500","9,700","9,700","9,700","9,400","9,500","9,600","9,800","9,700","9,700","9,700","9,800","9,700","9,800","9,800","9,800","9,700","9,800","9,900","10,000","10,000","10,200","9,600","9,700","9,800","10,300","10,000","10,000","9,900","9,900","10,000","10,000","9,900","10,000","10,100","10,200","10,200","10,300","10,400","10,400","10,300","10,400","10,400","10,600","10,600","10,600","11,000","11,000","11,100","11,100","11,200","11,200","11,100","11,200","11,200","11,400","11,400","11,300","11,300","11,400","11,300","10,000","10,100","10,500","10,500","10,500","10,600","10,600","10,500","10,400",,,,,,,,,,,
33,2020,000113,710000-720000,,1,70-000000,      Leisure & Hospitality,"5,800","6,000","6,400","6,700","6,900","6,700","6,700","6,800","6,600","6,300","6,200","5,900","5,900","6,000","6,600","6,600","6,500","6,500","6,600","6,500","6,400","6,200","6,100","5,900","6,100","6,400","6,700","6,900","7,000","7,000","6,900","6,700","6,700","6,700","6,500","6,400","6,200","6,300","6,600","7,100","7,100","7,000","7,100","6,900","6,900","6,700","6,600","6,600","6,400","6,800","7,000","7,300","7,300","7,500","7,400","7,300","7,200","6,900","6,900","6,800","6,800","7,000","7,300","7,700","7,800","7,800","7,700","7,700","7,600","7,400","7,300","7,300","7,000","7,200","7,400","7,700","8,100","8,200","8,300","8,200","8,200","8,000","8,100","8,300","7,300","7,800","7,800","8,200","8,300","8,400","8,200","8,100","7,600","7,800","7,600","7,500","7,100","7,500","7,900","8,000","8,100","8,300","8,200","8,000","7,700","7,800","7,500","7,600","7,500","7,700","8,100","8,400","8,500","8,400","8,400","8,400","8,200","8,200","7,900","7,800","8,100","8,500","8,000","4,700","5,000","6,000","6,200","6,000","6,100","6,300","6,300","6,000",,,,,,,,,,,
34,2020,000113,,,1,70-710000,"        Arts, Entertainment & Recreation",700,700,900,"1,000","1,100","1,000","1,000","1,100",900,800,700,600,700,700,"1,100","1,100","1,100","1,100","1,200","1,100","1,000",800,700,600,700,"1,000","1,100","1,100","1,200","1,200","1,300","1,100","1,100","1,000",900,900,700,700,800,"1,100","1,200","1,100","1,300","1,200","1,100",900,800,800,700,900,900,"1,100","1,100","1,100","1,200","1,100","1,000",800,800,800,800,900,"1,000","1,200","1,200","1,300","1,200","1,200","1,100",900,900,900,800,800,900,"1,100","1,200","1,300","1,300","1,300","1,300","1,200","1,300","1,400",800,"1,200","1,100","1,300","1,300","1,400","1,400","1,300",900,900,800,800,800,"1,000","1,200","1,300","1,300","1,400","1,400","1,200","1,000","1,000",800,900,900,"1,000","1,300","1,500","1,500","1,500","1,500","1,400","1,200","1,200",900,900,"1,000","1,300","1,100",400,400,600,700,600,600,600,600,600,,,,,,,,,,,
35,2020,000113,,,1,70-720000,        Accommodation & Food Services,"5,100","5,300","5,500","5,700","5,800","5,700","5,700","5,700","5,700","5,500","5,500","5,300","5,200","5,300","5,500","5,500","5,400","5,400","5,400","5,400","5,400","5,400","5,400","5,300","5,400","5,400","5,600","5,800","5,800","5,800","5,600","5,600","5,600","5,700","5,600","5,500","5,500","5,600","5,800","6,000","5,900","5,900","5,800","5,700","5,800","5,800","5,800","5,800","5,700","5,900","6,100","6,200","6,200","6,400","6,200","6,200","6,200","6,100","6,100","6,000","6,000","6,100","6,300","6,500","6,600","6,500","6,500","6,500","6,500","6,500","6,400","6,400","6,200","6,400","6,500","6,600","6,900","6,900","7,000","6,900","6,900","6,800","6,800","6,900","6,500","6,600","6,700","6,900","7,000","7,000","6,800","6,800","6,700","6,900","6,800","6,700","6,300","6,500","6,700","6,700","6,800","6,900","6,800","6,800","6,700","6,800","6,700","6,700","6,600","6,700","6,800","6,900","7,000","6,900","6,900","7,000","7,000","7,000","7,000","6,900","7,100","7,200","6,900","4,300","4,600","5,400","5,500","5,400","5,500","5,700","5,700","5,400",,,,,,,,,,,
36,2020,000113,811000-813000,,1,80-000000,      Other Services,"1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,000","1,900","1,900","1,900","2,000","1,900","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,100","2,100","2,100","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,100","2,100","2,200","2,100","2,200","2,200","2,200","2,200","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,300","2,400","2,300","2,300","2,300","2,400","2,200","2,200","2,200","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,200","2,300","2,300","2,400","2,400","2,400","2,500","2,400","2,400","2,300","2,300","2,200","2,200","2,200","2,200","2,300","2,300","2,300","2,200","2,200","2,200","2,300","2,200","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,300","2,400","2,300","2,400","2,300","2,300","2,400","2,400","2,400","1,800","1,800","1,900","2,000","1,800","1,900","2,000","1,900","1,800",,,,,,,,,,,
37,2020,000113,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"36,500","36,600","36,600","37,000","37,400","37,000","35,100","34,200","34,300","36,900","36,500","36,000","36,400","36,700","36,600","37,000","36,700","36,700","34,700","34,800","33,900","36,600","36,200","35,800","35,800","36,500","37,000","36,800","36,900","37,100","34,600","34,200","35,000","36,400","36,600","36,600","36,400","36,700","37,100","37,000","37,200","37,300","34,300","35,000","35,100","37,100","37,300","37,400","36,900","37,600","38,100","38,100","38,200","38,400","34,900","35,600","35,400","38,000","38,300","38,400","38,700","38,600","38,700","38,800","38,800","39,100","35,800","36,300","36,900","38,300","39,000","38,900","38,700","39,100","39,400","39,500","39,600","40,200","38,800","38,700","39,200","40,000","40,200","39,700","40,000","40,500","40,800","40,800","40,900","41,400","39,000","38,800","38,200","40,500","40,300","41,200","40,700","41,200","41,400","41,800","42,300","43,100","39,000","39,300","39,600","41,600","41,400","42,200","41,800","42,500","42,900","42,500","42,500","42,100","41,600","41,500","40,300","41,400","41,500","39,200","40,300","40,100","37,700","39,500","38,600","38,300","37,100","35,200","36,800","37,500","37,600","37,700",,,,,,,,,,,
38,2020,000113,910000-912999,,1,90-910000,        Federal Government,"2,200","2,100","2,100","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,300","2,300","2,400","2,300","2,300","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,500","2,300","2,300","2,300","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,500","2,300","2,300","2,300","2,400","2,300","2,300","2,400","2,300","2,300","2,300","2,400","2,600","2,300","2,400","2,400","2,400","2,400","2,400","2,500","2,400","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,400","2,400","2,300","2,400","2,400","2,400","2,400","2,300","2,300","2,400","2,400","2,400","2,300","2,300","2,300","2,400","2,300","2,300","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,600","2,600","2,400","2,400","2,300",,,,,,,,,,,
39,2020,000113,"921611, 922999",,1,90-920000,          State Government,"24,500","24,700","24,700","24,700","25,200","24,700","23,200","22,400","22,500","25,100","24,700","24,200","24,400","24,900","24,800","25,200","25,000","24,800","23,200","23,300","22,400","24,900","24,600","24,200","24,200","24,700","25,200","25,000","25,100","25,200","23,300","22,900","23,700","25,000","25,200","25,100","25,000","25,200","25,700","25,400","25,600","25,600","23,000","23,700","23,700","25,600","25,700","25,600","25,500","26,000","26,400","26,200","26,200","26,400","23,100","24,100","23,700","26,100","26,400","26,300","26,600","26,500","26,500","26,600","26,700","26,700","23,800","24,300","24,800","26,100","26,600","26,400","26,600","26,800","27,000","27,100","27,200","27,600","26,900","26,700","26,900","27,400","27,500","27,500","27,400","27,900","28,200","28,100","28,300","28,700","26,800","26,400","25,600","28,000","27,600","28,500","28,300","28,600","28,800","28,700","29,100","29,800","26,500","26,800","26,700","28,500","28,100","28,900","28,800","29,100","29,300","28,700","28,600","28,000","28,800","28,600","27,100","27,900","27,700","25,300","26,600","26,300","23,900","25,900","25,800","25,800","25,200","23,000","24,200","25,300","25,100","25,400",,,,,,,,,,,
40,2020,000113,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"9,800","9,800","9,800","10,000","9,900","10,000","9,600","9,500","9,500","9,500","9,500","9,500","9,600","9,500","9,500","9,400","9,400","9,600","9,100","9,200","9,200","9,400","9,300","9,300","9,300","9,500","9,400","9,500","9,500","9,600","9,000","9,000","9,000","9,100","9,100","9,200","9,100","9,200","9,200","9,300","9,300","9,400","9,000","9,000","9,100","9,200","9,300","9,300","9,100","9,300","9,400","9,500","9,700","9,700","9,500","9,200","9,400","9,600","9,600","9,600","9,800","9,800","9,900","9,800","9,800","10,100","9,600","9,700","9,800","9,900","10,000","9,900","9,800","9,900","10,000","10,000","10,000","10,200","9,400","9,600","9,800","10,100","10,200","9,700","10,200","10,200","10,200","10,300","10,200","10,300","9,800","10,000","10,200","10,100","10,300","10,200","10,000","10,200","10,300","10,700","10,800","10,900","10,100","10,200","10,600","10,700","10,900","10,900","10,700","11,100","11,300","11,400","11,600","11,800","10,400","10,600","10,900","11,200","11,500","11,600","11,400","11,500","11,500","11,300","10,500","10,200","9,600","9,600","10,000","9,800","10,100","10,000",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
