25,2020,000001,,,1,55-530000,        Real Estate & Rental & Leasing,"8,900","9,000","8,900","9,100","9,200","9,300","9,100","9,200","9,000","8,900","8,900","8,900","8,600","8,700","8,800","8,800","8,800","8,900","8,900","8,900","9,000","8,900","8,800","8,900","8,700","8,800","8,800","9,000","9,100","9,200","9,400","9,300","9,400","9,300","9,200","9,300","9,200","9,300","9,300","9,500","9,500","9,600","9,700","9,700","9,600","9,700","9,800","9,800","9,500","9,900","9,900","9,900","10,000","10,100","10,000","10,100","10,100","10,200","9,900","9,900","9,700","9,800","9,700","9,800","9,900","10,000","10,000","9,900","9,800","10,000","10,100","9,900","10,000","10,000","10,000","10,100","10,000","9,900","10,000","10,000","10,000","10,200","10,300","10,300","9,900","10,100","10,000","10,100","10,200","10,400","10,300","10,400","10,300","10,500","10,500","10,600","10,300","10,300","10,300","10,600","10,600","10,600","10,600","10,700","10,500","10,700","10,700","10,700","10,600","10,900","10,800","10,600","10,700","10,700","10,800","10,900","10,700","10,900","11,000","11,100","10,800","11,000","10,700","9,500","9,400","9,500","9,600","9,700","9,600","9,800","10,000","9,800",,,,,,,,,,,
26,2020,000001,540000-560000,,1,60-000000,      Professional & Business Services,"105,300","106,000","106,400","108,200","107,600","108,800","108,400","109,100","109,500","109,300","110,200","108,800","106,800","107,400","108,600","110,300","110,000","111,300","111,700","112,700","112,900","113,900","113,400","113,300","112,900","112,900","113,800","115,900","116,100","116,900","117,500","118,300","119,400","121,100","121,300","121,000","117,000","117,000","117,400","119,000","118,300","118,100","118,700","119,500","118,500","119,400","118,800","118,500","117,200","118,200","119,500","120,500","121,500","121,300","119,500","120,700","120,200","121,800","122,000","121,800","123,200","123,800","124,500","126,600","125,400","125,700","125,500","126,500","125,800","127,000","126,900","127,100","125,400","125,900","125,900","128,300","127,700","127,900","129,900","130,400","129,800","131,900","130,700","131,000","126,100","127,400","128,700","128,600","129,100","130,700","131,600","132,700","132,300","133,200","132,000","132,200","129,300","131,000","131,800","132,500","134,000","134,500","135,300","135,800","135,200","136,600","136,000","136,300","132,500","133,200","133,900","135,200","135,800","137,000","137,800","139,000","137,700","137,900","139,900","139,600","134,300","135,500","134,500","123,300","124,800","126,900","127,000","127,000","125,900","127,600","129,300","129,600",,,,,,,,,,,
27,2020,000001,,,1,60-540000,"        Professional, Scientific & Technical Services","56,300","56,900","56,900","57,900","57,100","57,400","57,500","57,600","57,500","57,200","57,700","57,000","56,800","57,200","57,200","58,400","57,900","58,400","59,000","59,200","59,000","59,300","59,300","59,700","60,100","60,500","60,400","62,100","61,700","61,700","62,200","62,400","62,300","62,900","63,100","62,100","61,600","62,100","61,700","62,300","61,900","62,100","62,300","62,400","62,000","63,000","63,300","63,900","63,600","63,900","64,000","64,500","64,400","64,600","63,800","64,100","63,300","64,200","64,700","64,000","66,100","66,500","66,400","67,700","67,600","67,700","69,200","69,600","68,900","70,100","70,200","70,300","69,800","70,100","69,800","71,500","71,200","70,800","72,800","72,900","72,500","73,700","73,300","74,800","67,600","67,900","67,500","68,600","68,200","69,100","70,100","70,400","69,700","70,700","71,100","71,200","70,800","71,600","71,700","72,700","72,900","73,300","75,100","74,800","74,100","75,100","74,700","74,800","74,500","75,300","75,000","75,700","75,800","76,300","77,700","77,800","76,500","77,200","77,500","77,400","75,400","76,300","75,500","72,200","72,600","73,000","73,700","73,600","72,500","74,400","75,000","76,100",,,,,,,,,,,
28,2020,000001,,,1,60-550000,        Management of Companies & Enterprises,"19,500","19,500","19,500","19,100","19,100","19,300","19,400","19,400","19,400","19,400","19,600","19,600","20,100","20,100","20,000","19,900","20,100","20,100","20,300","20,700","20,500","20,600","20,800","20,900","20,800","20,800","21,000","21,300","21,500","21,800","22,200","21,900","22,000","22,100","22,100","22,100","20,000","19,400","19,600","20,000","19,600","19,700","19,700","19,500","19,000","19,100","18,800","18,700","18,400","18,300","18,400","18,300","18,300","18,200","18,100","17,900","17,700","17,200","17,000","17,100","17,400","17,200","17,300","16,700","16,300","16,300","15,500","15,200","14,800","14,800","14,700","14,700","14,500","14,300","14,200","14,200","14,300","14,300","14,400","14,400","14,200","14,200","14,100","14,200","17,100","17,000","17,200","17,100","17,200","17,500","17,600","17,600","17,600","17,700","17,700","17,800","16,900","17,100","17,100","16,900","16,800","17,000","17,000","16,900","16,800","16,900","16,900","17,000","16,300","16,300","16,500","16,600","16,600","16,500","16,400","16,300","16,000","16,000","17,000","17,100","16,800","16,500","16,500","15,800","15,900","16,100","15,400","15,300","15,400","15,300","15,300","15,500",,,,,,,,,,,
29,2020,000001,,,1,60-560000,        Administrative & Support & Waste Services,"29,500","29,600","30,000","31,200","31,400","32,100","31,500","32,100","32,600","32,700","32,900","32,200","29,900","30,100","31,400","32,000","32,000","32,800","32,400","32,800","33,400","34,000","33,300","32,700","32,000","31,600","32,400","32,500","32,900","33,400","33,100","34,000","35,100","36,100","36,100","36,800","35,400","35,500","36,100","36,700","36,800","36,300","36,700","37,600","37,500","37,300","36,700","35,900","35,200","36,000","37,100","37,700","38,800","38,500","37,600","38,700","39,200","40,400","40,300","40,700","39,700","40,100","40,800","42,200","41,500","41,700","40,800","41,700","42,100","42,100","42,000","42,100","41,100","41,500","41,900","42,600","42,200","42,800","42,700","43,100","43,100","44,000","43,300","42,000","41,400","42,500","44,000","42,900","43,700","44,100","43,900","44,700","45,000","44,800","43,200","43,200","41,600","42,300","43,000","42,900","44,300","44,200","43,200","44,100","44,300","44,600","44,400","44,500","41,700","41,600","42,400","42,900","43,400","44,200","43,700","44,900","45,200","44,700","45,400","45,100","42,100","42,700","42,500","35,300","36,300","37,800","37,900","38,100","38,000","37,900","39,000","38,000",,,,,,,,,,,
30,2020,000001,610000-620000,,1,65-000000,      Educational & Health Services,"104,300","104,900","105,900","105,500","105,600","104,300","104,300","103,300","104,600","105,800","105,800","105,900","104,100","104,700","105,000","105,500","105,300","104,300","102,600","102,400","104,300","105,100","105,500","106,100","105,500","107,100","108,000","108,500","108,800","108,700","107,400","107,700","108,900","109,200","109,600","110,000","108,900","110,700","110,500","111,900","112,500","111,600","109,400","109,800","110,300","112,100","112,400","112,200","110,700","111,900","112,200","112,400","112,400","112,100","109,500","109,900","110,500","112,200","113,000","112,700","111,400","112,700","113,100","113,700","114,200","114,200","114,400","114,100","114,800","116,700","117,100","117,500","115,300","116,300","117,000","117,800","117,900","117,300","116,200","116,100","117,800","119,600","119,800","119,600","121,000","122,200","123,300","122,000","122,500","122,700","120,400","120,500","121,500","122,800","123,400","123,500","122,400","123,400","124,500","123,000","123,500","124,300","121,900","122,500","123,000","124,400","125,300","124,900","124,100","125,300","126,100","125,500","125,800","125,900","125,100","125,100","125,700","126,900","128,300","127,700","127,300","128,600","128,300","113,600","115,500","118,200","117,100","118,300","118,900","120,100","122,100","122,700",,,,,,,,,,,
31,2020,000001,,,1,65-610000,        Educational Services,"13,200","14,100","14,600","14,400","14,300","13,500","13,200","12,600","13,600","14,400","14,600","14,500","13,600","14,400","14,500","14,800","14,600","13,700","12,900","12,800","14,000","14,500","14,600","14,400","13,700","14,600","14,800","14,900","14,900","14,400","13,700","13,400","14,500","15,300","15,400","15,500","14,900","16,000","16,200","16,300","16,500","15,500","14,500","14,200","15,200","16,000","16,100","15,700","15,400","16,500","16,500","16,900","16,700","16,500","15,000","14,500","15,500","16,200","16,400","15,900","14,900","15,700","15,700","15,800","15,800","15,600","15,400","14,800","15,500","15,800","15,900","15,800","15,100","15,900","16,000","16,100","16,100","16,000","15,200","14,900","15,900","16,800","16,900","16,700","15,400","16,200","16,300","16,300","16,400","16,300","15,100","14,900","15,200","15,600","15,800","15,600","15,300","16,000","16,100","16,000","16,200","16,500","15,400","15,000","15,400","16,000","16,100","15,800","15,900","16,700","16,700","16,700","16,800","16,800","16,200","15,500","16,000","16,600","16,800","16,200","16,000","16,900","16,700","12,700","13,400","13,200","12,200","12,500","13,100","13,500","13,600","13,300",,,,,,,,,,,
32,2020,000001,,,1,65-620000,        Health Care & Social Assistance,"91,100","90,800","91,300","91,100","91,300","90,800","91,100","90,700","91,000","91,400","91,200","91,400","90,500","90,300","90,500","90,700","90,700","90,600","89,700","89,600","90,300","90,600","90,900","91,700","91,800","92,500","93,200","93,600","93,900","94,300","93,700","94,300","94,400","93,900","94,200","94,500","94,000","94,700","94,300","95,600","96,000","96,100","94,900","95,600","95,100","96,100","96,300","96,500","95,300","95,400","95,700","95,500","95,700","95,600","94,500","95,400","95,000","96,000","96,600","96,800","96,500","97,000","97,400","97,900","98,400","98,600","99,000","99,300","99,300","100,900","101,200","101,700","100,200","100,400","101,000","101,700","101,800","101,300","101,000","101,200","101,900","102,800","102,900","102,900","105,600","106,000","107,000","105,700","106,100","106,400","105,300","105,600","106,300","107,200","107,600","107,900","107,100","107,400","108,400","107,000","107,300","107,800","106,500","107,500","107,600","108,400","109,200","109,100","108,200","108,600","109,400","108,800","109,000","109,100","108,900","109,600","109,700","110,300","111,500","111,500","111,300","111,700","111,600","100,900","102,100","105,000","104,900","105,800","105,800","106,600","108,500","109,400",,,,,,,,,,,
33,2020,000001,710000-720000,,1,70-000000,      Leisure & Hospitality,"52,100","52,200","52,500","54,000","54,300","55,200","55,200","55,800","55,600","55,600","55,600","55,500","53,100","53,800","54,600","55,600","55,900","56,800","56,800","57,200","57,300","57,100","56,500","56,900","55,500","55,800","56,800","58,900","59,000","59,700","58,500","59,400","59,100","59,400","58,600","59,300","58,300","59,100","60,000","61,300","62,700","62,500","62,600","63,200","62,800","63,400","63,100","63,600","61,800","63,300","64,100","65,300","66,000","66,600","66,400","67,200","66,800","66,800","67,500","67,400","64,100","65,000","66,600","68,300","69,000","69,400","69,000","70,000","69,500","69,900","69,700","69,900","68,000","69,000","69,500","71,700","72,200","71,800","72,500","72,100","71,400","71,500","70,400","70,900","70,400","71,700","72,600","74,000","75,200","76,000","75,400","75,200","74,900","75,100","74,300","74,600","72,300","73,800","75,200","76,300","76,900","77,100","77,500","78,200","77,600","77,000","77,700","77,500","74,800","76,200","76,900","77,100","78,200","78,600","78,700","79,300","79,200","78,600","79,000","79,400","76,000","77,600","74,600","37,700","42,900","45,600","46,100","46,200","47,000","47,600","47,300","45,700",,,,,,,,,,,
34,2020,000001,,,1,70-710000,"        Arts, Entertainment & Recreation","8,500","8,400","8,400","9,100","8,800","9,600","9,300","9,400","9,400","9,000","8,900","9,000","8,500","8,500","8,700","9,200","8,900","9,600","9,300","9,800","9,400","9,300","9,000","9,100","9,000","8,900","9,100","9,600","9,400","9,900","9,000","9,300","8,900","8,900","8,600","8,600","8,700","8,700","8,800","9,500","9,900","9,800","10,000","9,800","9,600","9,400","9,200","9,300","8,800","9,000","9,100","9,800","10,200","10,200","10,300","10,400","10,100","9,800","9,800","9,700","9,000","8,800","9,200","9,900","10,100","10,400","10,300","10,300","10,200","10,000","9,800","10,100","9,500","9,500","9,700","10,300","10,600","10,600","10,700","10,500","10,100","9,900","9,800","9,900","10,100","10,100","10,300","11,000","11,200","11,600","11,500","11,300","11,100","10,700","10,800","10,900","10,600","10,700","10,900","11,400","11,700","12,100","12,100","12,000","11,900","11,400","11,800","11,900","11,800","11,800","12,100","12,200","12,700","13,000","13,100","13,500","13,700","13,200","13,300","13,900","12,300","12,500","12,200","5,400","5,900","6,200","5,800","5,300","5,200","5,200","5,200","4,900",,,,,,,,,,,
35,2020,000001,,,1,70-720000,        Accommodation & Food Services,"43,600","43,800","44,100","44,900","45,500","45,600","45,900","46,400","46,200","46,600","46,700","46,500","44,600","45,300","45,900","46,400","47,000","47,200","47,500","47,400","47,900","47,800","47,500","47,800","46,500","46,900","47,700","49,300","49,600","49,800","49,500","50,100","50,200","50,500","50,000","50,700","49,600","50,400","51,200","51,800","52,800","52,700","52,600","53,400","53,200","54,000","53,900","54,300","53,000","54,300","55,000","55,500","55,800","56,400","56,100","56,800","56,700","57,000","57,700","57,700","55,100","56,200","57,400","58,400","58,900","59,000","58,700","59,700","59,300","59,900","59,900","59,800","58,500","59,500","59,800","61,400","61,600","61,200","61,800","61,600","61,300","61,600","60,600","61,000","60,300","61,600","62,300","63,000","64,000","64,400","63,900","63,900","63,800","64,400","63,500","63,700","61,700","63,100","64,300","64,900","65,200","65,000","65,400","66,200","65,700","65,600","65,900","65,600","63,000","64,400","64,800","64,900","65,500","65,600","65,600","65,800","65,500","65,400","65,700","65,500","63,700","65,100","62,400","32,300","37,000","39,400","40,300","40,900","41,800","42,400","42,100","40,800",,,,,,,,,,,
36,2020,000001,811000-813000,,1,80-000000,      Other Services,"22,300","22,500","22,900","23,200","23,400","23,900","23,900","23,600","23,200","23,400","23,000","23,000","22,500","22,800","22,900","23,400","23,300","23,600","23,900","23,700","23,500","23,600","23,500","23,400","22,900","23,200","23,600","23,800","24,200","24,800","24,600","24,300","24,100","24,200","24,100","24,100","23,900","24,500","24,600","25,000","24,900","25,200","25,200","25,300","25,100","24,900","24,600","24,500","24,400","24,700","24,800","25,600","25,200","25,500","25,100","24,900","24,800","25,000","24,800","24,700","24,600","24,800","25,100","25,400","25,700","25,800","25,900","25,600","25,500","25,800","25,600","25,600","25,500","25,700","25,800","26,300","26,300","26,500","26,800","26,800","26,300","26,400","26,200","26,100","26,200","26,600","26,700","27,300","27,300","27,800","27,900","27,900","27,300","27,200","27,200","26,900","26,700","27,000","27,300","27,400","27,600","28,000","28,100","27,800","27,100","27,800","27,500","27,200","27,000","27,100","27,100","27,300","27,700","28,100","28,400","27,900","27,500","27,400","27,300","27,100","27,400","27,700","27,200","19,300","20,100","20,600","20,500","20,300","21,000","22,600","21,100","21,000",,,,,,,,,,,
37,2020,000001,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"117,200","118,200","119,000","119,900","121,800","119,600","106,000","103,000","115,700","116,800","118,300","117,900","115,800","117,900","119,000","118,600","118,900","117,900","113,500","112,300","112,600","115,300","115,900","114,800","112,900","115,700","116,200","116,100","116,600","115,600","113,400","112,000","112,700","114,700","116,700","115,700","112,700","114,500","116,500","116,800","117,100","114,200","112,900","112,100","113,500","116,500","117,300","116,600","114,800","116,700","116,800","118,300","118,900","118,200","115,200","113,900","116,300","118,400","119,900","119,900","118,000","119,100","121,000","121,500","121,900","120,200","116,900","118,000","118,900","121,200","122,300","121,700","121,200","123,400","124,500","125,000","125,600","123,500","118,300","118,000","122,700","125,600","127,100","126,900","123,700","125,800","126,700","126,100","127,200","124,700","118,000","118,800","122,400","125,300","125,800","125,500","123,100","125,100","126,100","126,400","126,600","125,600","118,100","118,800","122,300","124,500","124,900","124,900","122,100","125,600","125,300","126,200","126,700","125,100","119,500","121,000","123,100","124,700","125,300","124,400","124,700","125,200","125,300","120,100","117,900","114,900","111,700","111,900","114,500","118,300","118,900","117,700",,,,,,,,,,,
38,2020,000001,910000-912999,,1,90-910000,        Federal Government,"10,300","10,100","10,000","10,700","12,600","11,700","10,900","10,100","9,900","9,800","9,800","9,900","9,900","9,800","9,800","9,800","9,700","9,600","9,800","9,600","9,700","9,700","9,700","9,700","9,700","9,700","9,700","9,600","9,500","9,500","9,500","9,500","9,500","9,600","9,500","9,700","9,600","9,700","9,300","9,500","9,100","9,300","9,200","9,200","9,100","9,100","9,200","9,300","9,300","9,300","9,300","9,300","9,100","9,200","9,300","9,200","9,200","9,200","9,300","9,300","9,200","9,200","9,100","9,200","9,100","9,100","9,100","9,000","8,900","9,000","9,100","9,200","9,100","9,100","9,100","9,100","9,100","9,100","9,100","9,200","9,200","9,100","9,200","9,400","9,100","9,100","9,100","9,000","9,100","9,100","9,000","8,900","8,900","9,000","8,900","9,100","8,900","8,800","8,800","8,900","8,700","8,700","8,800","8,600","8,700","8,600","8,700","8,600","8,600","8,700","8,700","8,700","8,700","8,800","8,700","8,800","8,700","8,700","8,700","8,700","8,700","8,700","8,700","8,800","8,800","8,800","8,800","10,600","9,700","9,400","8,700","8,800",,,,,,,,,,,
39,2020,000001,"921611, 922999",,1,90-920000,          State Government,"35,700","37,200","37,600","37,700","37,500","36,200","36,100","35,400","36,900","37,200","37,800","37,400","36,000","37,200","38,700","37,800","38,000","36,600","36,200","35,500","36,700","37,700","37,900","37,300","36,200","37,300","37,800","38,200","38,100","36,700","36,600","35,700","36,900","37,400","38,500","37,700","36,100","37,100","38,500","38,600","38,800","37,300","36,500","36,000","37,500","38,200","38,400","38,200","36,500","38,300","38,800","38,800","39,000","37,200","37,000","36,200","37,500","38,300","38,900","39,400","37,900","38,900","39,300","39,500","39,500","37,500","37,500","37,400","38,000","38,900","39,500","38,900","38,000","39,100","39,300","39,400","39,600","36,800","37,300","36,800","37,500","38,400","39,000","39,200","37,000","38,600","39,300","39,100","39,100","36,200","36,600","35,900","37,200","38,000","38,700","39,000","37,000","38,600","39,000","39,300","39,100","37,000","36,100","35,800","37,400","38,200","38,300","38,700","36,300","38,500","38,700","39,300","39,100","36,700","37,000","36,500","37,700","38,300","39,000","39,200","38,700","38,400","37,900","37,300","36,300","35,400","34,400","33,200","34,500","36,100","36,700","37,000",,,,,,,,,,,
40,2020,000001,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"71,200","70,900","71,400","71,500","71,700","71,700","59,000","57,500","68,900","69,800","70,700","70,600","69,900","70,900","70,500","71,000","71,200","71,700","67,500","67,200","66,200","67,900","68,300","67,800","67,000","68,700","68,700","68,300","69,000","69,400","67,300","66,800","66,300","67,700","68,700","68,300","67,000","67,700","68,700","68,700","69,200","67,600","67,200","66,900","66,900","69,200","69,700","69,100","69,000","69,100","68,700","70,200","70,800","71,800","68,900","68,500","69,600","70,900","71,700","71,200","70,900","71,000","72,600","72,800","73,300","73,600","70,300","71,600","72,000","73,300","73,700","73,600","74,100","75,200","76,100","76,500","76,900","77,600","71,900","72,000","76,000","78,100","78,900","78,300","77,600","78,100","78,300","78,000","79,000","79,400","72,400","74,000","76,300","78,300","78,200","77,400","77,200","77,700","78,300","78,200","78,800","79,900","73,200","74,400","76,200","77,700","77,900","77,600","77,200","78,400","77,900","78,200","78,900","79,600","73,800","75,700","76,700","77,700","77,600","76,500","77,300","78,100","78,700","74,000","72,800","70,700","68,500","68,100","70,300","72,800","73,500","71,900",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
