24,2020,000071,,,1,55-520000,        Finance & Insurance,"14,000","13,900","14,000","14,200","14,100","14,000","14,000","14,000","14,200","14,200","14,200","14,300","14,500","14,400","14,300","14,300","14,300","14,200","14,200","14,200","14,100","14,200","14,100","14,300","14,300","14,400","14,400","14,600","14,600","14,500","14,500","14,500","14,500","14,400","14,700","14,800","14,600","14,600","14,600","14,500","14,600","14,600","14,700","14,700","14,500","14,600","14,600","14,500","14,400","14,400","14,300","15,200","15,300","15,200","15,200","15,200","15,200","15,400","15,300","15,400","15,200","15,300","15,200","15,400","15,400","15,400","15,300","15,300","15,200","15,500","15,400","15,400","15,300","15,200","15,000","15,300","15,300","15,500","15,700","15,800","15,700","16,000","16,100","15,800","14,300","14,200","14,100","14,000","14,000","13,800","13,900","13,900","13,900","13,700","13,700","13,700","13,200","13,200","13,100","12,900","12,900","12,800","12,500","12,500","12,400","12,400","12,300","12,200","13,600","13,500","13,500","13,500","13,600","13,600","13,800","13,800","13,700","13,700","13,700","13,700","13,500","13,700","13,600","13,300","13,200","13,200","13,300","13,300","13,200","13,400","13,300","13,500",,,,,,,,,,,
25,2020,000071,,,1,55-530000,        Real Estate & Rental & Leasing,"7,400","7,400","7,500","7,400","7,200","7,300","7,300","7,200","7,300","7,300","7,300","7,300","7,000","7,100","7,100","7,200","7,100","7,100","6,900","7,000","6,900","7,000","7,000","7,000","6,600","6,600","6,700","6,800","6,900","6,900","6,900","6,900","7,000","7,000","7,100","7,100","7,000","7,100","7,100","7,200","7,300","7,300","7,200","7,200","7,300","7,400","7,300","7,400","7,200","7,200","7,200","7,300","7,300","7,300","7,300","7,300","7,300","7,500","7,500","7,600","7,500","7,600","7,600","7,600","7,700","7,700","7,700","7,600","7,700","7,800","7,700","7,800","8,200","8,200","8,100","8,200","8,200","8,200","8,200","8,200","8,200","8,500","8,600","8,500","8,300","8,300","8,300","8,500","8,600","8,500","8,500","8,500","8,500","8,600","8,400","8,400","8,600","8,500","8,600","8,900","8,900","9,000","9,100","9,100","9,300","9,400","9,400","9,500","9,500","9,500","9,600","9,700","9,600","9,700","9,900","9,900","10,000","10,100","10,000","10,000","10,100","10,200","10,100","9,200","9,200","9,400","9,500","9,500","9,500","9,100","8,900","9,300",,,,,,,,,,,
26,2020,000071,540000-560000,,1,60-000000,      Professional & Business Services,"69,000","69,500","70,500","71,200","71,500","72,600","73,400","74,600","74,700","76,000","76,800","77,700","71,700","72,900","72,900","73,200","72,500","71,500","72,900","74,800","75,000","74,800","74,200","73,500","71,700","72,800","72,100","73,600","73,400","74,500","73,000","73,100","72,400","75,000","73,500","71,600","71,000","73,200","71,600","73,800","74,000","74,400","74,300","75,800","76,500","76,300","76,400","75,200","71,400","73,600","73,600","75,300","74,300","74,800","75,300","76,700","78,200","81,600","88,500","90,300","84,200","80,800","79,500","81,300","81,500","82,500","81,900","81,400","81,800","87,800","95,900","99,200","86,200","81,800","77,400","79,400","79,200","79,300","79,600","79,800","81,200","81,100","81,300","81,500","79,100","79,500","80,200","77,500","78,400","79,600","79,100","80,500","81,700","82,300","83,000","82,900","79,500","80,100","80,100","79,700","79,900","80,000","80,900","81,200","82,000","82,600","82,100","82,100","80,300","80,700","80,700","83,800","83,700","84,100","84,500","84,800","85,500","90,200","90,900","91,000","87,200","88,500","86,700","75,300","78,100","81,100","81,700","82,700","83,400","85,000","85,400","86,200",,,,,,,,,,,
27,2020,000071,,,1,60-540000,"        Professional, Scientific & Technical Services","19,200","19,500","19,300","19,500","18,500","18,300","18,700","19,100","18,800","18,200","18,300","19,000","19,400","20,200","19,800","19,600","19,100","18,400","18,800","19,300","19,000","19,700","19,600","19,600","19,400","20,500","20,000","20,900","19,600","19,900","19,100","19,300","19,100","19,600","18,700","18,800","20,500","20,700","20,600","20,900","20,100","20,000","20,000","20,000","19,900","20,500","20,700","20,600","21,300","21,900","21,800","21,400","20,400","20,300","20,800","20,700","20,600","20,500","20,700","20,400","20,600","20,900","20,600","20,600","19,800","19,500","19,800","19,800","19,400","19,700","19,600","19,600","20,400","20,600","20,400","20,500","20,000","19,700","20,000","20,000","19,900","19,800","20,000","20,300","20,400","20,800","21,000","21,000","20,300","20,100","20,200","20,500","20,600","20,700","20,800","20,700","21,100","21,600","21,500","22,000","21,300","21,100","21,400","21,500","21,300","21,700","21,700","21,900","22,900","22,900","22,900","23,200","22,600","22,600","22,800","23,000","22,800","23,300","23,500","23,500","23,700","24,100","23,800","22,400","22,700","22,800","22,400","22,400","22,100","22,500","22,600","23,200",,,,,,,,,,,
28,2020,000071,,,1,60-550000,        Management of Companies & Enterprises,"5,500","5,500","5,600","5,600","5,500","5,500","5,400","5,400","5,300","5,500","5,500","5,500","5,500","5,400","5,500","5,500","5,400","5,400","5,400","5,400","5,300","5,400","5,400","5,400","5,200","5,100","5,000","5,100","5,100","5,200","5,300","5,300","5,300","5,300","5,400","5,500","5,200","5,200","5,200","5,100","5,200","5,200","5,200","5,200","5,200","5,300","5,400","5,500","5,100","5,200","5,200","5,000","5,000","5,000","4,900","5,100","5,200","5,300","5,400","5,400","5,600","5,700","5,800","5,800","5,700","5,900","5,900","5,900","6,000","6,000","6,100","6,000","6,100","6,100","6,200","6,200","6,200","6,300","6,000","6,100","6,200","6,200","6,300","6,400","6,200","6,200","6,200","6,000","5,900","5,800","5,900","5,900","6,000","6,000","6,100","6,100","5,900","5,800","5,800","5,700","5,700","5,700","5,800","5,700","5,800","5,800","5,900","6,000","5,600","5,600","5,600","5,800","5,900","5,700","5,700","5,800","5,800","5,800","5,800","5,800","5,600","5,600","5,500","5,300","5,200","5,200","5,200","5,300","5,400","5,400","5,400","5,500",,,,,,,,,,,
29,2020,000071,,,1,60-560000,        Administrative & Support & Waste Services,"44,300","44,500","45,600","46,100","47,500","48,800","49,300","50,100","50,600","52,300","53,000","53,200","46,800","47,300","47,600","48,100","48,000","47,700","48,700","50,100","50,700","49,700","49,200","48,500","47,100","47,200","47,100","47,600","48,700","49,400","48,600","48,500","48,000","50,100","49,400","47,300","45,300","47,300","45,800","47,800","48,700","49,200","49,100","50,600","51,400","50,500","50,300","49,100","45,000","46,500","46,600","48,900","48,900","49,500","49,600","50,900","52,400","55,800","62,400","64,500","58,000","54,200","53,100","54,900","56,000","57,100","56,200","55,700","56,400","62,100","70,200","73,600","59,700","55,100","50,800","52,700","53,000","53,300","53,600","53,700","55,100","55,100","55,000","54,800","52,500","52,500","53,000","50,500","52,200","53,700","53,000","54,100","55,100","55,600","56,100","56,100","52,500","52,700","52,800","52,000","52,900","53,200","53,700","54,000","54,900","55,100","54,500","54,200","51,800","52,200","52,200","54,800","55,200","55,800","56,000","56,000","56,900","61,100","61,600","61,700","57,900","58,800","57,400","47,600","50,200","53,100","54,100","55,000","55,900","57,100","57,400","57,500",,,,,,,,,,,
30,2020,000071,610000-620000,,1,65-000000,      Educational & Health Services,"88,700","89,600","89,900","90,500","90,200","89,700","89,000","89,700","90,200","91,300","91,600","91,900","88,700","90,200","90,400","91,300","90,600","89,700","89,900","90,200","91,800","92,700","93,700","94,300","92,700","93,800","94,200","93,900","94,100","93,700","92,600","93,400","94,800","97,200","97,500","98,100","100,400","101,000","101,700","102,100","102,100","101,800","99,800","101,000","102,400","103,900","104,700","104,600","103,200","104,500","105,200","105,100","104,400","103,900","103,700","104,800","105,600","107,100","107,700","108,000","107,700","108,900","109,400","109,300","108,800","108,300","108,500","109,400","110,200","112,300","112,800","113,300","111,700","112,700","113,000","114,400","114,100","113,000","112,900","114,100","114,700","115,800","116,900","115,800","118,400","119,200","119,700","118,000","118,900","118,700","115,800","117,900","118,900","123,300","123,800","123,500","122,900","124,000","124,800","123,600","123,400","122,700","122,900","124,200","125,000","126,800","127,100","127,000","126,900","128,900","128,900","135,600","135,200","134,900","134,200","136,200","137,600","139,900","141,000","140,400","140,000","141,400","140,900","130,900","132,000","132,900","133,600","134,600","135,500","138,200","137,600","138,400",,,,,,,,,,,
31,2020,000071,,,1,65-610000,        Educational Services,"8,800","10,300","10,300","10,800","10,400","9,700","8,900","9,300","10,000","10,800","11,100","11,000","8,900","10,600","10,600","11,100","10,500","9,800","9,100","9,200","10,300","10,400","10,900","10,900","10,400","11,000","10,900","10,100","9,800","9,300","8,500","8,700","9,900","10,100","10,200","10,200","10,600","11,100","10,900","11,100","10,500","10,100","8,900","9,400","10,600","11,500","11,500","11,300","10,600","11,800","11,800","11,000","9,700","8,900","8,200","8,400","9,000","9,700","9,500","9,200","10,500","10,900","10,600","10,700","9,700","9,100","8,600","8,900","9,500","10,700","10,900","11,100","10,800","11,300","11,200","11,400","10,600","9,800","9,000","9,500","10,100","10,600","10,700","10,100","10,900","11,300","11,100","11,400","10,800","9,600","9,500","10,000","10,700","11,700","11,700","10,600","11,400","11,800","11,700","11,700","11,200","10,300","9,700","10,200","11,100","11,700","11,900","10,900","11,400","12,300","12,100","12,400","11,400","10,500","9,800","10,500","11,900","13,100","13,200","12,000","12,900","13,700","13,300","10,000","9,700","8,800","8,300","8,700","9,600","10,000","10,100","9,600",,,,,,,,,,,
32,2020,000071,,,1,65-620000,        Health Care & Social Assistance,"79,900","79,300","79,600","79,700","79,800","80,000","80,100","80,400","80,200","80,500","80,500","80,900","79,800","79,600","79,800","80,200","80,100","79,900","80,800","81,000","81,500","82,300","82,800","83,400","82,300","82,800","83,300","83,800","84,300","84,400","84,100","84,700","84,900","87,100","87,300","87,900","89,800","89,900","90,800","91,000","91,600","91,700","90,900","91,600","91,800","92,400","93,200","93,300","92,600","92,700","93,400","94,100","94,700","95,000","95,500","96,400","96,600","97,400","98,200","98,800","97,200","98,000","98,800","98,600","99,100","99,200","99,900","100,500","100,700","101,600","101,900","102,200","100,900","101,400","101,800","103,000","103,500","103,200","103,900","104,600","104,600","105,200","106,200","105,700","107,500","107,900","108,600","106,600","108,100","109,100","106,300","107,900","108,200","111,600","112,100","112,900","111,500","112,200","113,100","111,900","112,200","112,400","113,200","114,000","113,900","115,100","115,200","116,100","115,500","116,600","116,800","123,200","123,800","124,400","124,400","125,700","125,700","126,800","127,800","128,400","127,100","127,700","127,600","120,900","122,300","124,100","125,300","125,900","125,900","128,200","127,500","128,800",,,,,,,,,,,
33,2020,000071,710000-720000,,1,70-000000,      Leisure & Hospitality,"55,100","55,000","55,300","54,900","54,500","55,100","55,000","55,200","55,400","54,700","54,700","56,400","55,200","54,700","55,100","54,400","54,500","55,000","55,800","55,300","55,100","54,200","55,600","56,600","55,500","55,500","55,700","56,900","57,500","57,900","57,700","57,700","57,500","57,200","57,600","58,100","59,000","58,900","59,500","59,800","60,200","60,400","61,200","61,500","61,600","61,700","62,400","64,500","63,100","63,500","63,600","62,600","63,700","64,000","65,000","65,100","64,800","64,700","65,200","66,100","66,400","66,700","67,200","67,200","68,100","69,100","68,800","69,200","68,800","68,500","69,100","70,700","69,800","70,600","70,500","70,800","71,900","71,800","71,500","71,100","71,000","71,600","73,000","74,600","73,400","74,200","75,300","74,800","75,800","76,100","75,400","75,600","75,100","75,200","75,000","76,100","76,000","76,100","76,800","76,500","77,000","77,200","77,300","77,300","76,700","76,700","77,200","78,200","76,900","77,700","78,300","78,400","78,300","78,400","78,000","78,200","77,400","77,100","78,700","79,400","78,500","78,300","76,600","48,400","51,800","61,800","59,400","58,700","60,100","62,300","61,500","57,800",,,,,,,,,,,
34,2020,000071,,,1,70-710000,"        Arts, Entertainment & Recreation","7,000","7,000","6,800","5,900","5,300","5,500","5,700","5,700","5,600","5,300","5,400","6,500","7,300","6,900","6,600","5,600","5,200","5,400","5,500","5,400","5,200","4,900","6,000","6,900","7,100","6,600","6,100","5,900","5,700","5,900","6,000","5,800","5,700","5,500","6,200","6,600","7,600","7,200","7,300","6,600","6,400","6,500","6,600","6,400","6,200","6,000","6,400","8,100","7,500","7,200","6,900","6,200","6,600","6,700","6,900","6,800","6,700","6,500","6,900","7,500","8,200","7,800","7,600","7,000","7,300","7,500","7,600","7,800","7,500","7,000","7,400","8,700","8,300","8,300","7,700","7,200","7,900","7,800","7,700","7,600","7,500","7,600","8,400","9,000","8,600","8,600","8,600","7,700","7,900","7,800","7,600","7,800","7,600","7,800","7,700","8,800","8,800","8,300","8,200","7,300","7,400","7,400","7,300","7,400","7,200","7,300","7,800","8,800","8,600","8,300","8,500","7,900","7,100","7,100","7,000","7,200","7,100","7,100","8,000","9,000","9,300","8,400","7,900","2,300","2,900","4,200","4,100","3,500","3,600","3,700","4,100","4,100",,,,,,,,,,,
35,2020,000071,,,1,70-720000,        Accommodation & Food Services,"48,100","48,000","48,500","49,000","49,200","49,600","49,300","49,500","49,800","49,400","49,300","49,900","47,900","47,800","48,500","48,800","49,300","49,600","50,300","49,900","49,900","49,300","49,600","49,700","48,400","48,900","49,600","51,000","51,800","52,000","51,700","51,900","51,800","51,700","51,400","51,500","51,400","51,700","52,200","53,200","53,800","53,900","54,600","55,100","55,400","55,700","56,000","56,400","55,600","56,300","56,700","56,400","57,100","57,300","58,100","58,300","58,100","58,200","58,300","58,600","58,200","58,900","59,600","60,200","60,800","61,600","61,200","61,400","61,300","61,500","61,700","62,000","61,500","62,300","62,800","63,600","64,000","64,000","63,800","63,500","63,500","64,000","64,600","65,600","64,800","65,600","66,700","67,100","67,900","68,300","67,800","67,800","67,500","67,400","67,300","67,300","67,200","67,800","68,600","69,200","69,600","69,800","70,000","69,900","69,500","69,400","69,400","69,400","68,300","69,400","69,800","70,500","71,200","71,300","71,000","71,000","70,300","70,000","70,700","70,400","69,200","69,900","68,700","46,100","48,900","57,600","55,300","55,200","56,500","58,600","57,400","53,700",,,,,,,,,,,
36,2020,000071,811000-813000,,1,80-000000,      Other Services,"19,100","19,400","19,700","20,100","20,100","20,400","20,200","20,100","19,900","20,000","20,000","20,100","19,600","20,000","19,900","20,100","20,400","20,500","20,400","20,700","20,500","20,700","20,600","20,600","20,200","20,400","20,500","21,100","21,300","21,400","21,200","21,300","21,300","20,700","20,800","20,300","20,300","20,500","20,800","20,900","20,800","21,100","20,900","21,100","21,000","21,000","21,000","20,900","20,700","21,100","21,300","21,700","21,600","21,600","21,700","21,900","21,500","21,500","21,500","21,400","21,700","22,000","22,200","22,500","22,500","22,700","22,600","22,300","22,300","22,300","22,200","22,000","22,200","22,400","22,300","22,800","22,900","22,700","22,800","22,900","22,900","23,300","23,600","23,300","22,300","22,400","22,500","22,900","23,200","23,200","23,200","23,100","22,900","23,000","22,800","22,600","22,800","23,000","23,000","23,300","23,400","23,400","22,900","22,900","22,800","23,100","22,900","22,500","22,500","22,500","22,400","22,800","23,100","23,200","23,100","23,200","22,700","23,200","23,300","23,000","23,600","23,900","23,400","16,900","17,900","19,400","20,200","18,400","19,200","19,700","19,600","18,600",,,,,,,,,,,
37,2020,000071,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"128,700","128,400","130,200","131,000","131,600","129,500","119,800","120,500","116,900","121,900","121,900","121,400","114,700","113,800","115,700","115,700","115,900","115,500","111,600","108,200","107,700","112,800","113,500","114,200","113,900","112,300","114,000","114,300","114,000","113,200","108,200","106,900","106,300","114,300","115,900","116,200","114,900","113,800","115,300","115,300","115,900","115,500","110,600","109,800","109,900","114,400","115,700","116,500","115,700","114,600","117,000","118,000","117,300","117,600","113,300","111,500","112,500","117,500","118,500","119,500","117,700","117,300","119,700","120,000","120,000","121,000","116,900","114,400","115,500","119,800","121,300","122,400","121,700","120,400","122,900","123,600","123,400","124,200","115,300","119,100","122,100","126,700","128,000","127,200","124,600","123,700","125,700","124,300","126,300","127,000","121,200","119,700","121,500","126,000","127,100","128,000","127,000","125,900","128,200","128,600","128,800","129,600","123,200","122,700","123,600","127,700","129,400","130,400","129,300","128,500","130,700","130,700","131,000","130,900","125,000","125,200","125,000","129,700","130,900","132,000","131,000","130,200","132,700","131,000","123,300","121,400","115,700","122,500","121,100","123,000","122,500","122,700",,,,,,,,,,,
38,2020,000071,910000-912999,,1,90-910000,        Federal Government,"14,200","14,300","14,600","16,300","17,800","16,500","15,500","14,700","14,400","14,500","14,400","14,300","14,300","14,300","14,300","14,200","14,400","14,300","14,400","14,300","14,300","14,200","14,000","13,800","13,900","13,800","13,700","14,000","13,800","13,700","13,700","13,800","13,800","13,800","14,000","13,800","13,600","13,600","13,500","13,400","13,400","13,400","13,500","13,500","13,500","13,400","13,500","13,300","13,400","13,400","13,300","13,400","13,400","13,500","13,600","13,400","13,400","13,400","13,300","13,300","13,200","13,300","13,300","13,400","13,400","13,400","13,700","13,500","13,500","13,300","13,400","13,400","13,200","13,200","13,200","13,300","13,300","13,400","13,400","13,500","13,500","13,500","13,500","13,600","13,300","13,400","13,300","13,400","13,400","13,500","13,500","13,500","13,600","13,600","13,500","13,600","13,300","13,400","13,400","13,600","13,400","13,500","13,500","13,500","13,600","13,600","13,800","13,800","13,700","13,800","13,700","13,700","13,800","13,800","13,900","13,900","13,800","13,900","14,000","14,100","13,900","14,000","14,400","14,000","14,100","14,300","14,200","16,600","15,900","15,000","14,200","14,200",,,,,,,,,,,
39,2020,000071,"921611, 922999",,1,90-920000,          State Government,"13,700","13,700","13,600","13,500","13,600","13,500","13,100","12,900","13,000","13,300","13,300","13,300","13,100","13,100","13,200","13,200","13,200","13,200","13,800","12,500","12,700","12,900","12,900","12,900","13,100","12,800","12,700","12,800","12,700","12,600","12,200","11,900","12,000","12,200","12,300","12,200","12,000","12,200","12,100","12,100","12,200","12,200","11,800","11,600","11,800","11,800","12,100","12,200","12,000","12,300","12,400","12,400","12,400","12,400","12,100","11,700","12,000","12,200","12,400","12,400","12,300","12,500","12,400","12,500","12,500","12,600","12,300","12,000","12,300","12,400","12,600","12,700","12,600","12,700","12,800","13,000","12,900","12,900","12,300","12,000","12,300","12,900","13,100","12,900","12,800","13,000","13,000","13,100","13,000","13,000","12,600","12,300","12,700","12,900","13,100","13,200","13,000","13,100","13,200","13,100","13,300","13,400","12,800","12,500","12,900","13,200","13,500","13,400","13,400","13,400","13,600","13,700","13,700","13,700","13,300","13,000","13,300","13,500","13,700","13,700","13,500","13,700","13,700","13,600","13,600","13,600","13,300","13,300","13,300","13,400","13,300","13,200",,,,,,,,,,,
40,2020,000071,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"100,800","100,400","102,000","101,200","100,200","99,500","91,200","92,900","89,500","94,100","94,200","93,800","87,300","86,400","88,200","88,300","88,300","88,000","83,400","81,400","80,700","85,700","86,600","87,500","86,900","85,700","87,600","87,500","87,500","86,900","82,300","81,200","80,500","88,300","89,600","90,200","89,300","88,000","89,700","89,800","90,300","89,900","85,300","84,700","84,600","89,200","90,100","91,000","90,300","88,900","91,300","92,200","91,500","91,700","87,600","86,400","87,100","91,900","92,800","93,800","92,200","91,500","94,000","94,100","94,100","95,000","90,900","88,900","89,700","94,100","95,300","96,300","95,900","94,500","96,900","97,300","97,200","97,900","89,600","93,600","96,300","100,300","101,400","100,700","98,500","97,300","99,400","97,800","99,900","100,500","95,100","93,900","95,200","99,500","100,500","101,200","100,700","99,400","101,600","101,900","102,100","102,700","96,900","96,700","97,100","100,900","102,100","103,200","102,200","101,300","103,400","103,300","103,500","103,400","97,800","98,300","97,900","102,300","103,200","104,200","103,600","102,500","104,600","103,400","95,600","93,500","88,200","92,600","91,900","94,600","95,000","95,300",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
